source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_0006e416_00000000-54_interface.sm_52.cubin /tmp/tmpxft_0006e416_00000000-26_interface.ptx  , /tmp/tmpxft_0006e416_00000000-23_interface.fatbin ,  , nvcc , 15.1330 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e416_00000000-55_interface.o , compute_52 , nvcc , 736.8330 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006e416_00000000-29_interface_back.cpp4.ii ,  , nvcc , 254.3650 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_0006e416_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_0006e416_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 2018.2120 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006e416_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 229.7680 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_0006e416_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_0006e416_00000000-30_interface_back.ptx , compute_52 , nvcc , 2444.2200 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_0006e416_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006e416_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 121.0880 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_0006e416_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_0006e416_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006e416_00000000-27_interface_back.fatbin ,  , nvcc , 15.5570 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e416_00000000-58_interface_back.o , compute_52 , nvcc , 2157.6001 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006e416_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 212.9920 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_0006e416_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_0006e416_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 1033.1680 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006e416_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 183.4700 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_0006e416_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_0006e416_00000000-34_flash_attention.ptx , compute_52 , nvcc , 1113.9740 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_0006e416_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006e416_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 218.9810 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_0006e416_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_0006e416_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006e416_00000000-31_flash_attention.fatbin ,  , nvcc , 18.9230 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e416_00000000-61_flash_attention.o , compute_52 , nvcc , 859.2710 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_0006e416_00000000-37_main.o /tmp/tmpxft_0006e416_00000000-40_utils.o /tmp/tmpxft_0006e416_00000000-43_layer_norm.o /tmp/tmpxft_0006e416_00000000-46_embedding.o /tmp/tmpxft_0006e416_00000000-49_linear.o /tmp/tmpxft_0006e416_00000000-52_attention_head.o /tmp/tmpxft_0006e416_00000000-55_interface.o /tmp/tmpxft_0006e416_00000000-58_interface_back.o /tmp/tmpxft_0006e416_00000000-61_flash_attention.o  , /tmp/tmpxft_0006e416_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 4.8490 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_0006e416_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_0006e416_00000000-36_attention_dlink.fatbin ,  , nvcc , 1.0440 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_0006e416_00000000-63_attention_dlink.o ,  , nvcc , 13.8310 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (linking) , /tmp/tmpxft_0006e416_00000000-63_attention_dlink.o /tmp/tmpxft_0006e416_00000000-37_main.o /tmp/tmpxft_0006e416_00000000-40_utils.o /tmp/tmpxft_0006e416_00000000-43_layer_norm.o /tmp/tmpxft_0006e416_00000000-46_embedding.o /tmp/tmpxft_0006e416_00000000-49_linear.o /tmp/tmpxft_0006e416_00000000-52_attention_head.o /tmp/tmpxft_0006e416_00000000-55_interface.o /tmp/tmpxft_0006e416_00000000-58_interface_back.o /tmp/tmpxft_0006e416_00000000-61_flash_attention.o  , src/bin/attention ,  , nvcc , 91.6560 , ms
 , nvcc (driver) ,  , src/bin/attention ,  , nvcc , 3.3672 , ms
src/main.cpp , gcc (compiling) , src/main.cpp  , /tmp/tmpxft_0006e6fb_00000000-37_main.o ,  , nvcc , 3176.3560 , ms
src/kernel/utils.cu , gcc (preprocessing 4) , src/kernel/utils.cu  , /tmp/tmpxft_0006e6fb_00000000-5_utils.cpp4.ii ,  , nvcc , 163.4480 , ms
src/kernel/utils.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-5_utils.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-6_utils.cudafe1.cpp , compute_52 , nvcc , 736.0340 , ms
src/kernel/utils.cu , gcc (preprocessing 1) , src/kernel/utils.cu  , /tmp/tmpxft_0006e6fb_00000000-38_utils.cpp1.ii , compute_52 , nvcc , 140.3540 , ms
src/kernel/utils.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-38_utils.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-6_utils.ptx , compute_52 , nvcc , 678.3450 , ms
src/kernel/utils.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-6_utils.ptx  , /tmp/tmpxft_0006e6fb_00000000-39_utils.sm_52.cubin , sm_52 , nvcc , 103.6180 , ms
src/kernel/utils.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-39_utils.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-6_utils.ptx  , /tmp/tmpxft_0006e6fb_00000000-3_utils.fatbin ,  , nvcc , 14.0450 , ms
src/kernel/utils.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-40_utils.o , compute_52 , nvcc , 712.8890 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 4) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006e6fb_00000000-9_layer_norm.cpp4.ii ,  , nvcc , 173.9570 , ms
src/forward/Kernel/layer_norm.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-9_layer_norm.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-10_layer_norm.cudafe1.cpp , compute_52 , nvcc , 760.3550 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 1) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006e6fb_00000000-41_layer_norm.cpp1.ii , compute_52 , nvcc , 135.8620 , ms
src/forward/Kernel/layer_norm.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-41_layer_norm.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-10_layer_norm.ptx , compute_52 , nvcc , 748.9120 , ms
src/forward/Kernel/layer_norm.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006e6fb_00000000-42_layer_norm.sm_52.cubin , sm_52 , nvcc , 124.1580 , ms
src/forward/Kernel/layer_norm.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-42_layer_norm.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006e6fb_00000000-7_layer_norm.fatbin ,  , nvcc , 13.7430 , ms
src/forward/Kernel/layer_norm.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-43_layer_norm.o , compute_52 , nvcc , 653.7480 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 4) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006e6fb_00000000-13_embedding.cpp4.ii ,  , nvcc , 173.3800 , ms
src/forward/Kernel/embedding.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-13_embedding.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-14_embedding.cudafe1.cpp , compute_52 , nvcc , 753.7910 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 1) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006e6fb_00000000-44_embedding.cpp1.ii , compute_52 , nvcc , 146.1010 , ms
src/forward/Kernel/embedding.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-44_embedding.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-14_embedding.ptx , compute_52 , nvcc , 719.6020 , ms
src/forward/Kernel/embedding.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-14_embedding.ptx  , /tmp/tmpxft_0006e6fb_00000000-45_embedding.sm_52.cubin , sm_52 , nvcc , 115.2310 , ms
src/forward/Kernel/embedding.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-45_embedding.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-14_embedding.ptx  , /tmp/tmpxft_0006e6fb_00000000-11_embedding.fatbin ,  , nvcc , 16.3810 , ms
src/forward/Kernel/embedding.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-46_embedding.o , compute_52 , nvcc , 681.6940 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 4) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006e6fb_00000000-17_linear.cpp4.ii ,  , nvcc , 159.8670 , ms
src/forward/Kernel/linear.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-17_linear.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-18_linear.cudafe1.cpp , compute_52 , nvcc , 736.8910 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 1) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006e6fb_00000000-47_linear.cpp1.ii , compute_52 , nvcc , 143.6850 , ms
src/forward/Kernel/linear.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-47_linear.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-18_linear.ptx , compute_52 , nvcc , 783.3940 , ms
src/forward/Kernel/linear.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-18_linear.ptx  , /tmp/tmpxft_0006e6fb_00000000-48_linear.sm_52.cubin , sm_52 , nvcc , 132.9210 , ms
src/forward/Kernel/linear.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-48_linear.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-18_linear.ptx  , /tmp/tmpxft_0006e6fb_00000000-15_linear.fatbin ,  , nvcc , 15.5410 , ms
src/forward/Kernel/linear.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-49_linear.o , compute_52 , nvcc , 673.2700 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 4) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006e6fb_00000000-21_attention_head.cpp4.ii ,  , nvcc , 168.3390 , ms
src/forward/Kernel/attention_head.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-21_attention_head.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-22_attention_head.cudafe1.cpp , compute_52 , nvcc , 772.0990 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 1) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006e6fb_00000000-50_attention_head.cpp1.ii , compute_52 , nvcc , 137.2410 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-22_attention_head.ptx , compute_52 , nvcc , 758.5830 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006e6fb_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 145.5820 , ms
src/forward/Kernel/attention_head.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-51_attention_head.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006e6fb_00000000-19_attention_head.fatbin ,  , nvcc , 15.4040 , ms
src/forward/Kernel/attention_head.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-52_attention_head.o , compute_52 , nvcc , 690.3410 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 4) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006e6fb_00000000-25_interface.cpp4.ii ,  , nvcc , 166.0210 , ms
src/forward/Kernel/interface.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-25_interface.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-26_interface.cudafe1.cpp , compute_52 , nvcc , 771.6610 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 1) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006e6fb_00000000-53_interface.cpp1.ii , compute_52 , nvcc , 143.9000 , ms
src/forward/Kernel/interface.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-53_interface.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-26_interface.ptx , compute_52 , nvcc , 758.7620 , ms
src/forward/Kernel/interface.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-26_interface.ptx  , /tmp/tmpxft_0006e6fb_00000000-54_interface.sm_52.cubin , sm_52 , nvcc , 94.6770 , ms
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-54_interface.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-26_interface.ptx  , /tmp/tmpxft_0006e6fb_00000000-23_interface.fatbin ,  , nvcc , 13.7370 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-55_interface.o , compute_52 , nvcc , 728.9130 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006e6fb_00000000-29_interface_back.cpp4.ii ,  , nvcc , 230.9670 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 1881.9510 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006e6fb_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 213.3010 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-30_interface_back.ptx , compute_52 , nvcc , 2166.1531 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006e6fb_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 109.7670 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006e6fb_00000000-27_interface_back.fatbin ,  , nvcc , 14.1220 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-58_interface_back.o , compute_52 , nvcc , 1914.2220 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006e6fb_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 191.1440 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_0006e6fb_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_0006e6fb_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 752.4960 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006e6fb_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 152.9930 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_0006e6fb_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_0006e6fb_00000000-34_flash_attention.ptx , compute_52 , nvcc , 701.4760 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_0006e6fb_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006e6fb_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 117.4860 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_0006e6fb_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_0006e6fb_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006e6fb_00000000-31_flash_attention.fatbin ,  , nvcc , 14.2910 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e6fb_00000000-61_flash_attention.o , compute_52 , nvcc , 718.5140 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_0006e6fb_00000000-37_main.o /tmp/tmpxft_0006e6fb_00000000-40_utils.o /tmp/tmpxft_0006e6fb_00000000-43_layer_norm.o /tmp/tmpxft_0006e6fb_00000000-46_embedding.o /tmp/tmpxft_0006e6fb_00000000-49_linear.o /tmp/tmpxft_0006e6fb_00000000-52_attention_head.o /tmp/tmpxft_0006e6fb_00000000-55_interface.o /tmp/tmpxft_0006e6fb_00000000-58_interface_back.o /tmp/tmpxft_0006e6fb_00000000-61_flash_attention.o  , /tmp/tmpxft_0006e6fb_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 5.8980 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_0006e6fb_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_0006e6fb_00000000-36_attention_dlink.fatbin ,  , nvcc , 0.9950 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_0006e6fb_00000000-63_attention_dlink.o ,  , nvcc , 13.9040 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (linking) , /tmp/tmpxft_0006e6fb_00000000-63_attention_dlink.o /tmp/tmpxft_0006e6fb_00000000-37_main.o /tmp/tmpxft_0006e6fb_00000000-40_utils.o /tmp/tmpxft_0006e6fb_00000000-43_layer_norm.o /tmp/tmpxft_0006e6fb_00000000-46_embedding.o /tmp/tmpxft_0006e6fb_00000000-49_linear.o /tmp/tmpxft_0006e6fb_00000000-52_attention_head.o /tmp/tmpxft_0006e6fb_00000000-55_interface.o /tmp/tmpxft_0006e6fb_00000000-58_interface_back.o /tmp/tmpxft_0006e6fb_00000000-61_flash_attention.o  , src/bin/attention ,  , nvcc , 84.6860 , ms
 , nvcc (driver) ,  , src/bin/attention ,  , nvcc , 2.8477 , ms
src/main.cpp , gcc (compiling) , src/main.cpp  , /tmp/tmpxft_0006e8a5_00000000-37_main.o ,  , nvcc , 3097.5320 , ms
src/kernel/utils.cu , gcc (preprocessing 4) , src/kernel/utils.cu  , /tmp/tmpxft_0006e8a5_00000000-5_utils.cpp4.ii ,  , nvcc , 219.9730 , ms
src/kernel/utils.cu , cudafe++ , /tmp/tmpxft_0006e8a5_00000000-5_utils.cpp4.ii  , /tmp/tmpxft_0006e8a5_00000000-6_utils.cudafe1.cpp , compute_52 , nvcc , 827.4650 , ms
src/kernel/utils.cu , gcc (preprocessing 1) , src/kernel/utils.cu  , /tmp/tmpxft_0006e8a5_00000000-38_utils.cpp1.ii , compute_52 , nvcc , 135.0130 , ms
src/kernel/utils.cu , cicc ,  /tmp/tmpxft_0006e8a5_00000000-38_utils.cpp1.ii  , /tmp/tmpxft_0006e8a5_00000000-6_utils.ptx , compute_52 , nvcc , 677.9650 , ms
src/kernel/utils.cu , ptxas , /tmp/tmpxft_0006e8a5_00000000-6_utils.ptx  , /tmp/tmpxft_0006e8a5_00000000-39_utils.sm_52.cubin , sm_52 , nvcc , 99.1930 , ms
src/kernel/utils.cu , fatbinary , /tmp/tmpxft_0006e8a5_00000000-39_utils.sm_52.cubin /tmp/tmpxft_0006e8a5_00000000-6_utils.ptx  , /tmp/tmpxft_0006e8a5_00000000-3_utils.fatbin ,  , nvcc , 13.3710 , ms
src/kernel/utils.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e8a5_00000000-40_utils.o , compute_52 , nvcc , 755.4810 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 4) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006e8a5_00000000-9_layer_norm.cpp4.ii ,  , nvcc , 170.7440 , ms
src/forward/Kernel/layer_norm.cu , cudafe++ , /tmp/tmpxft_0006e8a5_00000000-9_layer_norm.cpp4.ii  , /tmp/tmpxft_0006e8a5_00000000-10_layer_norm.cudafe1.cpp , compute_52 , nvcc , 887.0080 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 1) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006e8a5_00000000-41_layer_norm.cpp1.ii , compute_52 , nvcc , 167.9720 , ms
src/forward/Kernel/layer_norm.cu , cicc ,  /tmp/tmpxft_0006e8a5_00000000-41_layer_norm.cpp1.ii  , /tmp/tmpxft_0006e8a5_00000000-10_layer_norm.ptx , compute_52 , nvcc , 796.0090 , ms
src/forward/Kernel/layer_norm.cu , ptxas , /tmp/tmpxft_0006e8a5_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006e8a5_00000000-42_layer_norm.sm_52.cubin , sm_52 , nvcc , 129.2340 , ms
src/forward/Kernel/layer_norm.cu , fatbinary , /tmp/tmpxft_0006e8a5_00000000-42_layer_norm.sm_52.cubin /tmp/tmpxft_0006e8a5_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006e8a5_00000000-7_layer_norm.fatbin ,  , nvcc , 15.0390 , ms
src/forward/Kernel/layer_norm.cu , gcc (compiling) ,   , /tmp/tmpxft_0006e8a5_00000000-43_layer_norm.o , compute_52 , nvcc , 737.9700 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 4) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006e8a5_00000000-13_embedding.cpp4.ii ,  , nvcc , 188.6100 , ms
